年,月,日,时间,水位(m),流量(m3/s),含沙量(kg/m3) ,排沙量
2019.0,4.0,17.0,0:00,43.1,1130,2.7333333333333334,3088.6666666666665
2019.0,4.0,17.0,4:00,43.11,1150,2.666666666666667,3066.666666666667
2019.0,4.0,17.0,8:00,43.1,1130,2.6,2938.0
2019.0,4.0,17.0,10:00,43.09,1130,2.81,3175.3
2019.0,4.0,17.0,12:00,43.07,1110,2.855,3169.05
2019.0,4.0,17.0,16:00,43.06,1110,2.9,3219.0
2019.0,4.0,17.0,20:00,43.08,1120,2.9450000000000003,3298.4000000000005
2019.0,4.0,18.0,0:00,43.07,1110,2.99,3318.9
2019.0,4.0,18.0,4:00,43.050000000000004,1100,3.035,3338.5
2019.0,4.0,18.0,8:00,43.04,1100,3.08,3388.0
2019.0,4.0,18.0,12:00,43.050000000000004,1100,3.0616666666666665,3367.833333333333
2019.0,4.0,18.0,16:00,43.03,1090,3.0433333333333334,3317.2333333333336
2019.0,4.0,18.0,20:00,43.02,1080,3.0250000000000004,3267.0000000000005
2019.0,4.0,19.0,0:00,43.01,1080,3.006666666666667,3247.2000000000003
2019.0,4.0,19.0,4:00,43.03,1090,2.9883333333333333,3257.2833333333333
2019.0,4.0,19.0,8:00,43.03,1090,2.97,3237.3
2019.0,4.0,19.0,12:00,43.01,1080,2.9814285714285718,3219.9428571428575
2019.0,4.0,19.0,16:00,43.01,1080,2.992857142857143,3232.285714285714
2019.0,4.0,19.0,18:00,43.0,1060,3.0042857142857144,3184.5428571428574
2019.0,4.0,19.0,20:00,43.01,1080,3.0157142857142856,3256.9714285714285
2019.0,4.0,20.0,0:00,43.02,1080,3.027142857142857,3269.3142857142857
2019.0,4.0,20.0,4:00,43.02,1080,3.0385714285714283,3281.6571428571424
2019.0,4.0,20.0,8:00,43.06,1110,3.05,3385.5
2019.0,4.0,20.0,12:00,43.06,1110,3.0566666666666666,3392.9
2019.0,4.0,20.0,16:00,43.050000000000004,1100,3.063333333333333,3369.6666666666665
2019.0,4.0,20.0,20:00,43.04,1100,3.07,3377.0
2019.0,4.0,21.0,0:00,43.02,1080,3.0766666666666667,3322.8
2019.0,4.0,21.0,4:00,43.03,1090,3.083333333333333,3360.833333333333
2019.0,4.0,21.0,8:00,43.06,1110,3.09,3429.8999999999996
2019.0,4.0,21.0,12:00,43.050000000000004,1100,3.0166666666666666,3318.3333333333335
2019.0,4.0,21.0,16:00,43.04,1100,2.9433333333333334,3237.6666666666665
2019.0,4.0,21.0,20:00,43.050000000000004,1100,2.87,3157.0
2019.0,4.0,22.0,0:00,43.04,1100,2.7966666666666664,3076.333333333333
2019.0,4.0,22.0,4:00,43.02,1080,2.723333333333333,2941.2
2019.0,4.0,22.0,8:00,43.04,1100,2.65,2915.0
2019.0,4.0,22.0,12:00,43.06,1110,2.6166666666666667,2904.5
2019.0,4.0,22.0,16:00,43.06,1110,2.5833333333333335,2867.5
2019.0,4.0,22.0,20:00,43.06,1110,2.55,2830.5
2019.0,4.0,23.0,0:00,43.09,1130,2.5166666666666666,2843.8333333333335
2019.0,4.0,23.0,4:00,43.09,1130,2.4833333333333334,2806.1666666666665
2019.0,4.0,23.0,8:00,43.08,1120,2.45,2744.0
2019.0,4.0,23.0,12:00,43.09,1130,2.555,2887.15
2019.0,4.0,23.0,16:00,43.11,1150,2.66,3059.0
2019.0,4.0,23.0,20:00,43.14,1170,2.765,3235.05
2019.0,4.0,24.0,0:00,43.19,1240,2.87,3558.8
2019.0,4.0,24.0,4:00,43.17,1220,2.975,3629.5
2019.0,4.0,24.0,8:00,43.160000000000004,1210,3.08,3726.8
2019.0,4.0,24.0,12:00,43.160000000000004,1210,3.215,3890.1499999999996
2019.0,4.0,24.0,16:00,43.18,1230,3.35,4120.5
2019.0,4.0,24.0,20:00,43.19,1240,3.4850000000000003,4321.400000000001
2019.0,4.0,25.0,0:00,43.17,1220,3.62,4416.400000000001
2019.0,4.0,25.0,4:00,43.17,1220,3.755,4581.099999999999
2019.0,4.0,25.0,8:00,43.160000000000004,1210,3.89,4706.900000000001
2019.0,4.0,25.0,12:00,43.15,1210,3.8983333333333334,4716.983333333334
2019.0,4.0,25.0,16:00,43.13,1190,3.9066666666666667,4648.933333333333
2019.0,4.0,25.0,20:00,43.13,1190,3.915,4658.85
2019.0,4.0,26.0,0:00,43.160000000000004,1210,3.9233333333333333,4747.233333333334
2019.0,4.0,26.0,4:00,43.15,1210,3.9316666666666666,4757.316666666667
2019.0,4.0,26.0,8:00,43.13,1190,3.94,4688.6
2019.0,4.0,26.0,12:00,43.14,1200,3.796666666666667,4556.0
2019.0,4.0,26.0,16:00,43.14,1200,3.6533333333333333,4384.0
2019.0,4.0,26.0,20:00,43.17,1220,3.51,4282.2
2019.0,4.0,27.0,0:00,43.17,1220,3.3666666666666667,4107.333333333333
2019.0,4.0,27.0,4:00,43.2,1250,3.2233333333333336,4029.166666666667
2019.0,4.0,27.0,8:00,43.2,1250,3.08,3850.0
2019.0,4.0,27.0,12:00,43.19,1240,3.1350000000000002,3887.4
2019.0,4.0,27.0,16:00,43.2,1250,3.19,3987.5
2019.0,4.0,27.0,20:00,43.21,1260,3.245,4088.7000000000003
2019.0,4.0,28.0,0:00,43.19,1240,3.3000000000000003,4092.0000000000005
2019.0,4.0,28.0,4:00,43.160000000000004,1150,3.355,3858.25
2019.0,4.0,28.0,8:00,43.160000000000004,1150,3.41,3921.5
2019.0,4.0,28.0,12:00,43.17,1160,3.416666666666667,3963.3333333333335
2019.0,4.0,28.0,16:00,43.19,1180,3.4233333333333333,4039.5333333333333
2019.0,4.0,28.0,20:00,43.21,1190,3.43,4081.7000000000003
2019.0,4.0,29.0,0:00,43.21,1190,3.436666666666667,4089.6333333333337
2019.0,4.0,29.0,4:00,43.19,1180,3.4433333333333334,4063.133333333333
2019.0,4.0,29.0,8:00,43.19,1180,3.45,4071.0
2019.0,4.0,29.0,12:00,43.21,1190,3.4050000000000002,4051.9500000000003
2019.0,4.0,29.0,16:00,43.19,1180,3.3600000000000003,3964.8
2019.0,4.0,29.0,20:00,43.19,1180,3.3150000000000004,3911.7000000000003
2019.0,4.0,30.0,0:00,43.19,1180,3.27,3858.6
2019.0,4.0,30.0,4:00,43.17,1160,3.225,3741.0
2019.0,4.0,30.0,8:00,43.160000000000004,1150,3.18,3657.0
2019.0,4.0,30.0,12:00,43.17,1160,3.115,3613.4
2019.0,4.0,30.0,16:00,43.160000000000004,1150,3.0500000000000003,3507.5000000000005
2019.0,4.0,30.0,20:00,43.15,1140,2.9850000000000003,3402.9000000000005
2019.0,5.0,1.0,0:00,43.13,1120,2.92,3270.4
2019.0,5.0,1.0,4:00,43.11,1100,2.855,3140.5
2019.0,5.0,1.0,8:00,43.11,1100,2.79,3069.0
2019.0,5.0,1.0,12:00,43.13,1120,2.8316666666666666,3171.4666666666667
2019.0,5.0,1.0,16:00,43.13,1120,2.8733333333333335,3218.1333333333337
2019.0,5.0,1.0,20:00,43.15,1140,2.915,3323.1
2019.0,5.0,2.0,0:00,43.14,1130,2.9566666666666666,3341.0333333333333
2019.0,5.0,2.0,4:00,43.120000000000005,1110,2.9983333333333335,3328.15
2019.0,5.0,2.0,8:00,43.13,1120,3.04,3404.8
2019.0,5.0,2.0,12:00,43.13,1120,2.9785714285714286,3336.0
2019.0,5.0,2.0,16:00,43.11,1100,2.9171428571428573,3208.857142857143
2019.0,5.0,2.0,20:00,43.08,1070,2.855714285714286,3055.614285714286
2019.0,5.0,2.0,22:00,43.07,1060,2.794285714285714,2961.942857142857
2019.0,5.0,3.0,0:00,43.07,1060,2.7328571428571427,2896.828571428571
2019.0,5.0,3.0,4:00,43.07,1060,2.6714285714285713,2831.7142857142853
2019.0,5.0,3.0,8:00,43.1,1090,2.61,2844.9
2019.0,5.0,3.0,12:00,43.09,1080,2.7133333333333334,2930.4
2019.0,5.0,3.0,16:00,43.09,1080,2.8166666666666664,3041.9999999999995
2019.0,5.0,3.0,20:00,43.120000000000005,1110,2.92,3241.2
2019.0,5.0,4.0,0:00,43.13,1120,3.0233333333333334,3386.133333333333
2019.0,5.0,4.0,4:00,43.13,1120,3.1266666666666665,3501.8666666666663
2019.0,5.0,4.0,8:00,43.15,1140,3.23,3682.2
2019.0,5.0,4.0,12:00,43.160000000000004,1150,3.18,3657.0
2019.0,5.0,4.0,16:00,43.14,1130,3.13,3536.9
2019.0,5.0,4.0,20:00,43.14,1130,3.08,3480.4
2019.0,5.0,5.0,0:00,43.160000000000004,1150,3.0300000000000002,3484.5000000000005
2019.0,5.0,5.0,4:00,43.15,1140,2.98,3397.2
2019.0,5.0,5.0,8:00,43.160000000000004,1150,2.93,3369.5
2019.0,5.0,5.0,12:00,43.17,1160,2.961666666666667,3435.5333333333338
2019.0,5.0,5.0,16:00,43.21,1190,2.9933333333333336,3562.066666666667
2019.0,5.0,5.0,20:00,43.19,1180,3.0250000000000004,3569.5000000000005
2019.0,5.0,6.0,0:00,43.21,1190,3.0566666666666666,3637.4333333333334
2019.0,5.0,6.0,4:00,43.2,1180,3.0883333333333334,3644.2333333333336
2019.0,5.0,6.0,8:00,43.2,1180,3.12,3681.6
2019.0,5.0,6.0,12:00,43.21,1190,3.1033333333333335,3692.9666666666667
2019.0,5.0,6.0,16:00,43.22,1200,3.086666666666667,3704.0000000000005
2019.0,5.0,6.0,20:00,43.22,1200,3.0700000000000003,3684.0000000000005
2019.0,5.0,7.0,0:00,43.21,1190,3.0533333333333332,3633.4666666666667
2019.0,5.0,7.0,4:00,43.21,1190,3.0366666666666666,3613.633333333333
2019.0,5.0,7.0,8:00,43.24,1220,3.02,3684.4
2019.0,5.0,7.0,12:00,43.230000000000004,1210,3.0428571428571427,3681.8571428571427
2019.0,5.0,7.0,16:00,43.26,1240,3.065714285714286,3801.4857142857145
2019.0,5.0,7.0,20:00,43.29,1260,3.0885714285714285,3891.6
2019.0,5.0,7.0,22:00,43.26,1240,3.1114285714285717,3858.171428571429
2019.0,5.0,8.0,0:00,43.230000000000004,1210,3.1342857142857143,3792.4857142857145
2019.0,5.0,8.0,4:00,43.22,1200,3.1571428571428575,3788.571428571429
2019.0,5.0,8.0,8:00,43.22,1200,3.18,3816.0
2019.0,5.0,8.0,12:00,43.230000000000004,1210,3.17,3835.7
2019.0,5.0,8.0,16:00,43.25,1230,3.16,3886.8
2019.0,5.0,8.0,20:00,43.26,1240,3.1500000000000004,3906.0000000000005
2019.0,5.0,9.0,0:00,43.24,1220,3.14,3830.8
2019.0,5.0,9.0,4:00,43.24,1220,3.13,3818.6
2019.0,5.0,9.0,8:00,43.24,1220,3.12,3806.4
2019.0,5.0,9.0,12:00,43.21,1190,3.1133333333333333,3704.866666666667
2019.0,5.0,9.0,16:00,43.19,1180,3.106666666666667,3665.866666666667
2019.0,5.0,9.0,20:00,43.18,1170,3.1,3627.0
2019.0,5.0,10.0,0:00,43.160000000000004,1150,3.0933333333333333,3557.3333333333335
2019.0,5.0,10.0,4:00,43.15,1140,3.086666666666667,3518.8
2019.0,5.0,10.0,8:00,43.14,1130,3.08,3480.4
2019.0,5.0,10.0,12:00,43.13,1120,3.1233333333333335,3498.1333333333337
2019.0,5.0,10.0,16:00,43.13,1120,3.1666666666666665,3546.6666666666665
2019.0,5.0,10.0,20:00,43.13,1120,3.21,3595.2
2019.0,5.0,11.0,0:00,43.13,1120,3.2533333333333334,3643.7333333333336
2019.0,5.0,11.0,4:00,43.11,1100,3.2966666666666664,3626.333333333333
2019.0,5.0,11.0,8:00,43.11,1100,3.34,3674.0
2019.0,5.0,11.0,12:00,43.11,1100,3.3183333333333334,3650.1666666666665
2019.0,5.0,11.0,16:00,43.1,1090,3.2966666666666664,3593.3666666666663
2019.0,5.0,11.0,20:00,43.11,1100,3.275,3602.5
2019.0,5.0,12.0,0:00,43.120000000000005,1180,3.2533333333333334,3838.9333333333334
2019.0,5.0,12.0,4:00,43.13,1190,3.2316666666666665,3845.683333333333
2019.0,5.0,12.0,8:00,43.13,1190,3.21,3819.9
2019.0,5.0,12.0,12:00,43.120000000000005,1180,3.26,3846.7999999999997
2019.0,5.0,12.0,16:00,43.14,1200,3.31,3972.0
2019.0,5.0,12.0,20:00,43.13,1190,3.36,3998.3999999999996
2019.0,5.0,13.0,0:00,43.160000000000004,1210,3.4099999999999997,4126.099999999999
2019.0,5.0,13.0,4:00,43.17,1220,3.46,4221.2
2019.0,5.0,13.0,8:00,43.160000000000004,1210,3.51,4247.099999999999
2019.0,5.0,13.0,12:00,43.17,1220,3.5599999999999996,4343.2
2019.0,5.0,13.0,16:00,43.17,1220,3.61,4404.2
2019.0,5.0,13.0,20:00,43.18,1230,3.66,4501.8
2019.0,5.0,14.0,0:00,43.2,1250,3.71,4637.5
2019.0,5.0,14.0,4:00,43.22,1270,3.76,4775.2
2019.0,5.0,14.0,8:00,43.2,1250,3.81,4762.5
2019.0,5.0,14.0,12:00,43.2,1250,3.7466666666666666,4683.333333333333
2019.0,5.0,14.0,16:00,43.2,1250,3.6833333333333336,4604.166666666667
2019.0,5.0,14.0,20:00,43.2,1250,3.62,4525.0
2019.0,5.0,15.0,0:00,43.2,1250,3.5566666666666666,4445.833333333333
2019.0,5.0,15.0,4:00,43.2,1250,3.4933333333333336,4366.666666666667
2019.0,5.0,15.0,8:00,43.2,1250,3.43,4287.5
2019.0,5.0,15.0,12:00,43.2,1250,3.356666666666667,4195.833333333334
2019.0,5.0,15.0,16:00,43.21,1260,3.2833333333333337,4137.0
2019.0,5.0,15.0,20:00,43.22,1270,3.21,4076.7
2019.0,5.0,16.0,0:00,43.21,1260,3.1366666666666667,3952.2000000000003
2019.0,5.0,16.0,4:00,43.2,1250,3.0633333333333335,3829.166666666667
2019.0,5.0,16.0,8:00,43.21,1260,2.99,3767.4
2019.0,5.0,16.0,12:00,43.2,1250,3.0100000000000002,3762.5000000000005
2019.0,5.0,16.0,16:00,43.2,1250,3.0300000000000002,3787.5000000000005
2019.0,5.0,16.0,20:00,43.22,1270,3.05,3873.5
2019.0,5.0,17.0,0:00,43.2,1250,3.07,3837.5
2019.0,5.0,17.0,4:00,43.17,1220,3.09,3769.7999999999997
2019.0,5.0,17.0,8:00,43.160000000000004,1210,3.11,3763.1
2019.0,5.0,17.0,12:00,43.160000000000004,1210,3.21,3884.1
2019.0,5.0,17.0,16:00,43.15,1210,3.31,4005.1
2019.0,5.0,17.0,20:00,43.160000000000004,1210,3.41,4126.1
2019.0,5.0,18.0,0:00,43.160000000000004,1210,3.51,4247.099999999999
2019.0,5.0,18.0,4:00,43.160000000000004,1210,3.61,4368.099999999999
2019.0,5.0,18.0,8:00,43.18,1230,3.71,4563.3
2019.0,5.0,18.0,10:00,43.19,1240,3.62,4488.8
2019.0,5.0,18.0,12:00,43.19,1240,3.6416666666666666,4515.666666666667
2019.0,5.0,18.0,16:00,43.160000000000004,1210,3.6633333333333336,4432.633333333333
2019.0,5.0,18.0,20:00,43.18,1230,3.685,4532.55
2019.0,5.0,19.0,0:00,43.17,1220,3.7066666666666666,4522.133333333333
2019.0,5.0,19.0,4:00,43.18,1230,3.7283333333333335,4585.85
2019.0,5.0,19.0,8:00,43.19,1240,3.75,4650.0
2019.0,5.0,19.0,12:00,43.2,1250,3.703333333333333,4629.166666666666
2019.0,5.0,19.0,16:00,43.21,1260,3.6566666666666667,4607.4
2019.0,5.0,19.0,20:00,43.18,1230,3.6100000000000003,4440.3
2019.0,5.0,20.0,0:00,43.18,1230,3.5633333333333335,4382.900000000001
2019.0,5.0,20.0,4:00,43.18,1230,3.5166666666666666,4325.5
2019.0,5.0,20.0,8:00,43.2,1250,3.47,4337.5
2019.0,5.0,20.0,12:00,43.230000000000004,1280,3.436666666666667,4398.933333333333
2019.0,5.0,20.0,16:00,43.19,1180,3.4033333333333333,4015.9333333333334
2019.0,5.0,20.0,20:00,43.2,1180,3.37,3976.6
2019.0,5.0,21.0,0:00,43.19,1180,3.336666666666667,3937.266666666667
2019.0,5.0,21.0,4:00,43.19,1180,3.3033333333333332,3897.9333333333334
2019.0,5.0,21.0,8:00,43.21,1190,3.27,3891.3
2019.0,5.0,21.0,12:00,43.2,1180,3.2333333333333334,3815.3333333333335
2019.0,5.0,21.0,16:00,43.18,1170,3.1966666666666668,3740.1
2019.0,5.0,21.0,20:00,43.17,1160,3.16,3665.6000000000004
2019.0,5.0,22.0,0:00,43.160000000000004,1150,3.123333333333333,3591.833333333333
2019.0,5.0,22.0,4:00,43.160000000000004,1150,3.0866666666666664,3549.6666666666665
2019.0,5.0,22.0,8:00,43.17,1160,3.05,3538.0
2019.0,5.0,22.0,12:00,43.17,1160,3.118333333333333,3617.2666666666664
2019.0,5.0,22.0,16:00,43.15,1140,3.1866666666666665,3632.7999999999997
2019.0,5.0,22.0,20:00,43.15,1140,3.255,3710.7
2019.0,5.0,23.0,0:00,43.160000000000004,1150,3.3233333333333333,3821.833333333333
2019.0,5.0,23.0,4:00,43.160000000000004,1150,3.3916666666666666,3900.4166666666665
2019.0,5.0,23.0,8:00,43.160000000000004,1150,3.46,3979.0
2019.0,5.0,23.0,12:00,43.160000000000004,1150,3.425,3938.75
2019.0,5.0,23.0,16:00,43.14,1130,3.39,3830.7000000000003
2019.0,5.0,23.0,20:00,43.15,1140,3.355,3824.7
2019.0,5.0,24.0,0:00,43.14,1130,3.32,3751.6
2019.0,5.0,24.0,4:00,43.14,1130,3.285,3712.05
2019.0,5.0,24.0,8:00,43.14,1130,3.25,3672.5
2019.0,5.0,24.0,12:00,43.14,1130,3.23,3649.9
2019.0,5.0,24.0,16:00,43.160000000000004,1150,3.21,3691.5
2019.0,5.0,24.0,20:00,43.14,1130,3.19,3604.7
2019.0,5.0,25.0,0:00,43.14,1130,3.17,3582.1
2019.0,5.0,25.0,4:00,43.15,1140,3.15,3591.0
2019.0,5.0,25.0,8:00,43.15,1140,3.13,3568.2
2019.0,5.0,25.0,12:00,43.13,1120,3.21375,3599.4
2019.0,5.0,25.0,16:00,43.13,1120,3.2975,3693.2
2019.0,5.0,25.0,20:00,43.15,1210,3.3812499999999996,4091.3124999999995
2019.0,5.0,26.0,0:00,43.17,1220,3.465,4227.3
2019.0,5.0,26.0,2:00,43.2,1250,3.54875,4435.9375
2019.0,5.0,26.0,4:00,43.21,1260,3.6325,4576.95
2019.0,5.0,26.0,6:00,43.24,1290,3.7162499999999996,4793.9625
2019.0,5.0,26.0,8:00,43.25,1300,3.8,4940.0
2019.0,5.0,26.0,10:00,43.29,1330,3.84875,5118.8375
2019.0,5.0,26.0,12:00,43.31,1350,3.8975,5261.625
2019.0,5.0,26.0,16:00,43.300000000000004,1340,3.94625,5287.975
2019.0,5.0,26.0,20:00,43.34,1380,3.995,5513.1
2019.0,5.0,27.0,0:00,43.370000000000005,1400,4.04375,5661.25
2019.0,5.0,27.0,2:00,43.39,1420,4.0925,5811.35
2019.0,5.0,27.0,4:00,43.38,1410,4.14125,5839.1625
2019.0,5.0,27.0,8:00,43.38,1410,4.19,5907.900000000001
2019.0,5.0,27.0,12:00,43.370000000000005,1400,4.1850000000000005,5859.000000000001
2019.0,5.0,27.0,16:00,43.36,1400,4.180000000000001,5852.000000000001
2019.0,5.0,27.0,20:00,43.38,1410,4.175000000000001,5886.750000000001
2019.0,5.0,28.0,0:00,43.38,1410,4.17,5879.7
2019.0,5.0,28.0,4:00,43.36,1400,4.165,5831.0
2019.0,5.0,28.0,8:00,43.35,1390,4.16,5782.400000000001
2019.0,5.0,28.0,12:00,43.35,1390,4.091666666666667,5687.416666666667
2019.0,5.0,28.0,16:00,43.32,1360,4.023333333333333,5471.733333333334
2019.0,5.0,28.0,20:00,43.34,1380,3.955,5457.900000000001
2019.0,5.0,29.0,0:00,43.33,1370,3.8866666666666667,5324.733333333334
2019.0,5.0,29.0,4:00,43.33,1370,3.8183333333333334,5231.116666666667
2019.0,5.0,29.0,8:00,43.33,1370,3.75,5137.5
2019.0,5.0,29.0,12:00,43.31,1350,3.6783333333333332,4965.75
2019.0,5.0,29.0,16:00,43.32,1360,3.6066666666666665,4905.066666666667
2019.0,5.0,29.0,20:00,43.34,1380,3.535,4878.3
2019.0,5.0,30.0,0:00,43.31,1270,3.4633333333333334,4398.433333333333
2019.0,5.0,30.0,4:00,43.33,1290,3.3916666666666666,4375.25
2019.0,5.0,30.0,8:00,43.34,1300,3.32,4316.0
2019.0,5.0,30.0,12:00,43.33,1290,3.3316666666666666,4297.849999999999
2019.0,5.0,30.0,16:00,43.33,1290,3.3433333333333333,4312.9
2019.0,5.0,30.0,20:00,43.34,1300,3.355,4361.5
2019.0,5.0,31.0,0:00,43.35,1310,3.3666666666666667,4410.333333333333
2019.0,5.0,31.0,4:00,43.370000000000005,1330,3.3783333333333334,4493.183333333333
2019.0,5.0,31.0,8:00,43.36,1320,3.39,4474.8
2019.0,5.0,31.0,12:00,43.36,1320,3.4450000000000003,4547.400000000001
2019.0,5.0,31.0,16:00,43.35,1310,3.5,4585.0
2019.0,5.0,31.0,20:00,43.35,1310,3.555,4657.05
2019.0,6.0,1.0,0:00,43.34,1300,3.6100000000000003,4693.0
2019.0,6.0,1.0,4:00,43.35,1310,3.665,4801.15
2019.0,6.0,1.0,8:00,43.33,1290,3.72,4798.8
2019.0,6.0,1.0,12:00,43.33,1290,3.615,4663.35
2019.0,6.0,1.0,16:00,43.31,1270,3.5100000000000002,4457.700000000001
2019.0,6.0,1.0,20:00,43.34,1300,3.4050000000000002,4426.5
2019.0,6.0,2.0,0:00,43.35,1310,3.3,4323.0
2019.0,6.0,2.0,4:00,43.33,1290,3.195,4121.55
2019.0,6.0,2.0,8:00,43.31,1270,3.09,3924.2999999999997
2019.0,6.0,2.0,12:00,43.31,1270,3.1566666666666667,4008.9666666666667
2019.0,6.0,2.0,16:00,43.300000000000004,1260,3.223333333333333,4061.3999999999996
2019.0,6.0,2.0,20:00,43.31,1270,3.29,4178.3
2019.0,6.0,3.0,0:00,43.31,1270,3.356666666666667,4262.966666666667
2019.0,6.0,3.0,4:00,43.31,1270,3.4233333333333333,4347.633333333333
2019.0,6.0,3.0,8:00,43.26,1210,3.49,4222.900000000001
2019.0,6.0,3.0,12:00,43.22,1170,3.4916666666666667,4085.25
2019.0,6.0,3.0,16:00,43.21,1160,3.4933333333333336,4052.266666666667
2019.0,6.0,3.0,20:00,43.21,1160,3.495,4054.2000000000003
2019.0,6.0,4.0,0:00,43.24,1190,3.4966666666666666,4161.033333333333
2019.0,6.0,4.0,4:00,43.24,1190,3.4983333333333335,4163.016666666667
2019.0,6.0,4.0,8:00,43.29,1250,3.5,4375.0
2019.0,6.0,4.0,12:00,43.28,1240,3.4699999999999998,4302.799999999999
2019.0,6.0,4.0,16:00,43.300000000000004,1260,3.44,4334.4
2019.0,6.0,4.0,20:00,43.300000000000004,1260,3.41,4296.6
2019.0,6.0,5.0,0:00,43.300000000000004,1260,3.38,4258.8
2019.0,6.0,5.0,4:00,43.300000000000004,1260,3.3499999999999996,4221.0
2019.0,6.0,5.0,8:00,43.300000000000004,1260,3.32,4183.2
2019.0,6.0,5.0,12:00,43.28,1240,3.34875,4152.45
2019.0,6.0,5.0,16:00,43.26,1210,3.3775,4086.775
2019.0,6.0,5.0,20:00,43.27,1230,3.40625,4189.6875
2019.0,6.0,5.0,22:00,43.300000000000004,1260,3.4349999999999996,4328.099999999999
2019.0,6.0,6.0,0:00,43.34,1300,3.4637499999999997,4502.875
2019.0,6.0,6.0,4:00,43.300000000000004,1260,3.4924999999999997,4400.549999999999
2019.0,6.0,6.0,6:00,43.27,1230,3.5212499999999998,4331.1375
2019.0,6.0,6.0,8:00,43.26,1210,3.55,4295.5
2019.0,6.0,6.0,12:00,43.28,1240,3.5,4340.0
2019.0,6.0,6.0,16:00,43.28,1240,3.4499999999999997,4278.0
2019.0,6.0,6.0,20:00,43.31,1270,3.4,4318.0
2019.0,6.0,7.0,0:00,43.33,1290,3.35,4321.5
2019.0,6.0,7.0,4:00,43.300000000000004,1260,3.3,4158.0
2019.0,6.0,7.0,8:00,43.32,1280,3.25,4160.0
2019.0,6.0,7.0,12:00,43.31,1270,3.2083333333333335,4074.5833333333335
2019.0,6.0,7.0,16:00,43.29,1250,3.1666666666666665,3958.333333333333
2019.0,6.0,7.0,20:00,43.29,1250,3.125,3906.25
2019.0,6.0,8.0,0:00,43.31,1270,3.0833333333333335,3915.8333333333335
2019.0,6.0,8.0,4:00,43.29,1250,3.0416666666666665,3802.083333333333
2019.0,6.0,8.0,8:00,43.28,1240,3.0,3720.0
2019.0,6.0,8.0,12:00,43.26,1210,2.8975,3505.975
2019.0,6.0,8.0,16:00,43.24,1190,2.795,3326.0499999999997
2019.0,6.0,8.0,18:00,43.21,1160,2.6925,3123.2999999999997
2019.0,6.0,8.0,20:00,43.19,1130,2.59,2926.7
2019.0,6.0,9.0,0:00,43.160000000000004,1100,2.4875,2736.25
2019.0,6.0,9.0,4:00,43.120000000000005,1050,2.3850000000000002,2504.2500000000005
2019.0,6.0,9.0,6:00,43.09,1010,2.2825,2305.3250000000003
2019.0,6.0,9.0,8:00,43.08,992,2.18,2162.56
2019.0,6.0,9.0,12:00,43.050000000000004,953,2.2350000000000003,2129.9550000000004
2019.0,6.0,9.0,16:00,43.01,903,2.29,2067.87
2019.0,6.0,9.0,20:00,43.02,1110,2.3449999999999998,2602.95
2019.0,6.0,10.0,0:00,43.050000000000004,1130,2.4,2712.0
2019.0,6.0,10.0,4:00,43.07,1140,2.455,2798.7000000000003
2019.0,6.0,10.0,8:00,43.1,1170,2.51,2936.7
2019.0,6.0,10.0,10:00,43.120000000000005,1180,2.580833333333333,3045.383333333333
2019.0,6.0,10.0,12:00,43.160000000000004,1210,2.6516666666666664,3208.5166666666664
2019.0,6.0,10.0,14:00,43.17,1220,2.7224999999999997,3321.45
2019.0,6.0,10.0,16:00,43.18,1230,2.793333333333333,3435.7999999999997
2019.0,6.0,10.0,18:00,43.2,1250,2.8641666666666667,3580.2083333333335
2019.0,6.0,10.0,20:00,43.22,1270,2.9349999999999996,3727.4499999999994
2019.0,6.0,10.0,22:00,43.24,1290,3.0058333333333334,3877.525
2019.0,6.0,11.0,0:00,43.25,1300,3.0766666666666667,3999.6666666666665
2019.0,6.0,11.0,2:00,43.27,1310,3.1475,4123.225
2019.0,6.0,11.0,4:00,43.28,1320,3.2183333333333333,4248.2
2019.0,6.0,11.0,6:00,43.31,1350,3.2891666666666666,4440.375
2019.0,6.0,11.0,8:00,43.31,1350,3.36,4536.0
2019.0,6.0,11.0,12:00,43.300000000000004,1340,3.2983333333333333,4419.766666666666
2019.0,6.0,11.0,16:00,43.28,1320,3.236666666666667,4272.400000000001
2019.0,6.0,11.0,20:00,43.28,1320,3.175,4191.0
2019.0,6.0,12.0,0:00,43.26,1300,3.1133333333333333,4047.3333333333335
2019.0,6.0,12.0,4:00,43.24,1190,3.0516666666666667,3631.4833333333336
2019.0,6.0,12.0,8:00,43.25,1200,2.99,3588.0000000000005
2019.0,6.0,12.0,12:00,43.25,1200,2.9450000000000003,3534.0000000000005
2019.0,6.0,12.0,16:00,43.25,1200,2.9000000000000004,3480.0000000000005
2019.0,6.0,12.0,20:00,43.25,1200,2.8550000000000004,3426.0000000000005
2019.0,6.0,13.0,0:00,43.28,1240,2.81,3484.4
2019.0,6.0,13.0,4:00,43.27,1230,2.765,3400.9500000000003
2019.0,6.0,13.0,8:00,43.29,1250,2.72,3400.0000000000005
2019.0,6.0,13.0,12:00,43.29,1250,2.6533333333333333,3316.6666666666665
2019.0,6.0,13.0,16:00,43.28,1240,2.586666666666667,3207.466666666667
2019.0,6.0,13.0,20:00,43.28,1240,2.52,3124.8
2019.0,6.0,14.0,0:00,43.27,1230,2.453333333333333,3017.6
